Date,Time,Headlines,Description,tb_sentiment,vs_sentiment,ann_sentiment,cnn_sentiment
2019-10-07,18:23:00,Jim Cramer: Investors who bailed on Costco's misleading quarter made a costly mistake,"""It's never been a mistake to give Costco the benefit of the doubt,"" Jim Cramer of ""Mad Money"" says days after the retailer's mixed quarterly report.",0,1,1,0
2019-10-04,20:00:00,"Everything Jim Cramer said on 'Mad Money,' including China trade, buy Clorox, Stitch Fix CEO, REITs","Jim Cramer takes a look at the week ahead in stock market news, including anticipation of U.S.-China trade talks, explains why Clorox is a buy and interviews Stitch Fix CEO Katrina Lake.",0,1,1,1
2019-10-04,18:57:00,Cramer's lightning round: I think Nike goes higher,Jim Cramer takes calls and delivers his thoughts to callers about their favorite stock picks of the day.,1,0,2,1
2019-10-04,19:09:00,Jim Cramer: I think this is the time to start buying shares of Clorox,"""When I see this kind of pullback in Clorox, I don't think sell. I think buy, although there might be more downside before it bottoms,"" the ""Mad Money"" host says.",1,1,1,1
2019-10-04,19:25:00,Stitch Fix CEO says the online-styling company could feel impact of future tariffs hike,"""Tariffs that we've had to date don't impact us. The ones that are being contemplated now potentially could,"" Stitch Fix CEO Katrina Lake says.",0,1,1,1
2019-10-04,18:30:00,Cramer's week ahead: Prepare for companies to adjust forecasts to new round of tariffs,"""Better batten down the hatches and get ready for companies to adjust their numbers going into a new round of tariffs that … they're most likely unprepared for,"" Jim Cramer says.",1,0,2,2
2019-10-04,11:41:00,September's unemployment rate hit a 50-year-low —Five economists on what this means for markets,"The September jobs reports was slightly better than expectations. The U.S. added 136,00 nonfarm payrolls and the unemployment rate fell to 3.5 percent, the lowest level in 50 years.",1,1,0,0
2019-10-03,19:44:00,"Everything Jim Cramer said on 'Mad Money,' including earnings season, EU tariffs, Constellation CEO","Jim Cramer breaks down how to judge the coming earnings season, interviews Constellation Brands CEO after shares sink, calls Ulta Beauty a buy and bemoans Trump's tariffs on the European Union.",0,0,1,0
2019-10-03,19:37:00,"Trade wars with the EU, China could be 'self-defeating' for Trump's presidency, Jim Cramer says","""Mr. President: It's time to get a deal done, something not unilateral, just to show that we still have a functioning government when it comes to trade,"" ""Mad Money's"" Jim Cramer says.",0,1,1,1
2019-10-03,18:57:00,Cramer's lightning round: There's a reason Square is not moving higher,Jim Cramer takes calls and delivers his thoughts to callers' questions about their favorite stock picks of the day.,1,0,2,1
2019-10-03,19:07:00,"Ulta Beauty had a rough few weeks, but it's time to buy the cosmetics retailer, Jim Cramer says","""With insiders buying again and the stock looking very cheap versus its growth rate, I think Ulta's too tempting here to ignore,"" Jim Cramer says.",1,2,2,2
2019-10-03,19:04:00,Constellation CEO says stock fell on earnings after Canopy losses 'mixed up' investors,Constellation Brands CEO Bill Newlands defends the beer company's quarterly report and reaffirms trust in Canopy after the stock dropped 6% on earnings.,0,0,0,0
2019-10-03,19:04:00,Jim Cramer explains how to judge this earnings season: 'Not as bad as feared',"If stocks drop after the September nonfarm payroll report is released, here are some stocks investors can play, says Jim Cramer.",0,0,0,0
2019-10-03,08:24:00,"Everything Jim Cramer said on 'Mad Money,' including market sell-off plays, Paychex CEO interview","Jim Cramer explains why he's not yet positive after days of sell-offs, where investors can take a chance and buy some stocks and the state of going public. He also gets a read on small business hiring.",0,1,1,1
2019-10-02,18:48:00,Cramer's lightning round: You can slowly pick at Trade Desk as it goes down,Jim Cramer takes call and delivers thoughts on callers' favorite stock picks of the day.,1,0,2,1
2019-10-02,18:42:00,Paychex CEO to Jim Cramer: Small business hiring picked up in September despite slowdown worries,"While businesses have some concern about the overall economy, they're hiring to meet demand for products and ""that's good news,"" payroll provider Paychex CEO Martin Mucci tells Jim Cramer.",1,2,2,2
2019-10-02,18:53:00,"In this unpredictable market, buy stock in spice and food giant McCormick, Jim Cramer says","""As long as the market remains choppy, I think this stock is worth owning, and I like it even more after today's pullback,"" Jim Cramer says.",0,0,2,1
2019-10-03,08:31:00,Jim Cramer says his favorite indicator 'isn't down enough for me to turn positive',"""After a market becomes overbought, you wait until it gets oversold, then you pounce,"" the ""Mad Money"" host says.",0,2,1,0
2019-10-01,19:41:00,"Everything Jim Cramer said on 'Mad Money,' including manufacturing data, Chinese IPOs, restaurants","Jim Cramer advises that investors shake off September's poor manufacturing read, worry less about a potential Elizabeth Warren presidency, examines the stocks of Chipotle, McDonald's and Jack in the Box and interviews the CEO of ConEd.",0,1,1,0
2019-10-01,19:07:00,ConEd CEO explains how utility stocks react to interest rates — It's 'a knife that cuts both ways',Consolidated Edison CEO John McAvoy tells Jim Cramer how utility stocks are related to the bond market and where the company is investing in renewable energy.,0,2,2,0
2019-10-01,19:07:00,"Cramer's lightning round: 'I'm not a Netflix fan, here'",Jim Cramer takes calls from viewers and delivers his thoughts about their favorite stock picks of the day.,1,0,1,1
2019-10-01,18:57:00,Jim Cramer says this is 'a good time to start looking for stocks to buy into weakness',"To investors who fear a recession or a Warren presidency, Jim Cramer says, ""I think you're going to miss out on some terrific opportunities.""",2,1,2,2
2019-10-01,18:55:00,Jim Cramer: It should be harder for Chinese companies to go public in the US,"""This is purely about protecting investors from garbage merchandise,"" the ""Mad Money"" host says.",0,1,1,1
2019-09-30,19:27:00,Cramer Remix: The fundamentals of evaluating stock moves,Jim Cramer discusses the fundamentals everyone needs to know about investing and where to focus your energy when watching the markets.,0,0,1,1
2019-09-29,13:21:00,"Everything Jim Cramer said on 'Mad Money,' including investing next week, foreign drug stocks","Jim Cramer breaks down the Trump administration considering curbs on U.S. investing in Chinese businesses, recommends foreign pharmaceutical companies, reviews Conagra's earnings report and interview GoodRx CEO Doug Hirsch.",0,0,1,0
2019-09-27,18:54:00,Jim Cramer: These foreign drug stocks are worth betting on over domestics,"""If you want big pharma exposure, with fewer headaches related to U.S. politics, you could always buy a well-run foreign drug company,"" CNBC's Jim Cramer says.",0,2,1,2
2019-09-27,18:51:00,Cramer's lightning round: 'Peloton's stinking up the joint',Jim Cramer takes calls and delivers answers to viewers' questions about their favorite stock picks of the day.,1,0,2,2
2019-09-27,18:52:00,Jim Cramer's week ahead: We need more downside before I'm ready to get more positive,"Overbought markets ""tend to get hit with sell-offs, especially when we're being flooded with shoddy IPOs,"" Jim Cramer says.",2,2,1,1
2019-09-27,09:19:00,"Everything Jim Cramer said on 'Mad Money,' including presidential fears, Peloton IPO, housing market","Jim Cramer explains why Elizabeth Warren's presidential prospects are dropping managed care stocks, and breaks down Peloton's IPO, sits down with the CEO of homebuilder Taylor Morrison and recommends stock picks.",0,0,2,0
2019-09-26,18:59:00,Cramer: Put recession fears aside and buy these 2 office furniture stocks,"""As long as the job market stays strong, companies will keep paying up to make their workspaces more attractive and entice the workers they need,"" Jim Cramer says.",1,0,1,1
2019-09-26,18:57:00,Millennial home buying is trending up with 'demographic tailwinds': Taylor Morrison CEO,"""People are feeling good and their confidence is absolutely showing in the real estate market,"" CEO Sheryl Parker says.",1,0,2,1
2019-09-26,18:59:00,"Jim Cramer breaks down Peloton's IPO, reveals the right time to buy the stock",Exercise equipment manufacturer Peloton debuted on the Nasdaq Composite at $27 per share. Jim Cramer recommends starting a position at least $4 below the open price.,0,0,2,0
2019-09-26,18:56:00,Cramer's lightning round: Lyft is looking like a tax-loss play,"Jim Cramer opines on the stocks of Lyft, Advanced Micro Devices, Activision Blizzard and more stocks in rapid speed.",1,2,1,2
2019-09-26,18:45:00,Wall Street is 'terrified' of Elizabeth Warren — Jim Cramer says buy dips in health-care stocks,"""I think it's too soon to count out UNH. It's too soon to write off Cigna. These companies are coining money,"" Jim Cramer says.",0,1,2,1
2019-09-26,06:50:00,Resolved trade war would mean better industrial sector: Portfolio manager,"Ellen Hazen, F.L. Putnam Investment Management, and Ed Keon, QMA chief investment strategist, join 'Squawk Box' to discuss how concerns on USMCA and U.S.-China trade are weighing on the market.",0,0,0,2
2019-09-26,09:06:00,"Jim Cramer: How Nike keeps delivering results, despite China trade headwinds","Instead of being beholden to the trade war, ""Nike's actually the most in control of its own destiny,"" Jim Cramer says.",1,1,2,1
2019-09-25,20:49:00,Apeel Sciences CEO tells Jim Cramer how they save your fruit while saving grocery stores money,"""We use food to preserve food,"" says Apeel Sciences CEO James Rogers, whose company has partnered with Kroger to sell avocados that age at a slower rate.",0,2,2,1
2019-09-25,19:55:00,Twilio CEO shrugs off stock woes in interview with Jim Cramer — 'We just focus on the long term',"""When times are good, when times are bad, every company needs to focus on growing their business ... and that's the business that we're in,"" CEO Jeff Lawson says.",0,1,2,2
2019-09-25,19:54:00,"Everything Jim Cramer said on 'Mad Money,' including Nike earnings, Twilio CEO, Whirlool's prospects","Jim Cramer breaks down Nike's performance in the face of tariffs, sits down with messaging provider Twilio CEO Jeff Lawson, analyzes Whirlpool's stock and says Twitter got away from Disney and Salesforce.",0,1,2,0
2019-09-25,19:02:00,Cramer's lightning round: Shake Shack is hot — buy it on a pullback,"Jim Cramer gives callers his thoughts on the stocks of Shake Shack, Dollar Tree, Crowdstrike, Six Flags and more stocks in rapid speed.",1,1,2,1
2019-09-24,20:26:00,"Everything Jim Cramer on 'Mad Money,' including Trump impeachment, Bob Iger chat, new GW Pharma drug","Jim Cramer reacts to House Speaker Nancy Pelosi's move to open an impeachment inquiry into President Donald Trump, talks with Disney CEO about his new memoir and interviews GW Pharma CEO.",0,1,1,1
2019-09-24,20:19:00,"GW Pharma to launch first CBD-based epilepsy drug in Europe 'over the next year or two,' CEO says","""We have 28 countries now in Europe that have approved Epidyolex"" to treat epilepsy seizures, GW Pharma CEO Justin Gover says.",0,0,1,2
2019-09-24,19:59:00,Jim Cramer on the impact of impeachment on the market: 'We've seen this movie before',"""I say there's no hurry to start buying here, although … history says that you're going to have to try to pull the trigger soon, rather than be left behind,"" CNBC's Jim Cramer says.",0,1,2,0
2019-09-25,13:18:00,Bob Iger tells Jim Cramer why Disney did not buy Twitter — 'I got cold feet for the right reasons',"""There are things Disney shouldn't even try to do well and that was one of them,"" Disney CEO Bob Iger says.",0,0,1,1
2019-09-23,20:19:00,"Everything Jim Cramer said on 'Mad Money,' including stock valuations, Canopy Growth vapes","Jim Cramer breaks down similarities he sees in between today's market and the dot-com era, reviews the IPO market, and sits for interviews with the CEOs of Canopy Growth and Nutanix.",0,0,2,0
