Date,Headlines,tb_sentiment,vs_sentiment,ann_sentiment
2020-05-12,Shopping centres owner Landsec cuts value of portfolio by £1.2bn,1,1,2
2020-05-12,What is the future for travel and migration in age of Covid-19?,1,1,2
2020-05-12,I know we need to fly less – but I still worry about the end of cheap flights,2,0,1
2020-05-12,Morrisons sales up as it doubles online delivery slots during lockdown,1,1,1
2020-05-12,US fossil fuel giants set for a coronavirus bailout bonanza,1,1,2
2020-05-12,"Physical distancing may be impossible on bus or train, DfT admits",0,2,2
2020-05-12,The Guardian picture essay  Life on the road during coronavirus lockdown – photo essay,1,1,2
2020-05-12,UK coronavirus: confusion and concern over back-to-work advice,1,0,2
2020-05-12,Consumer champions  Sainsbury's took a loan payment after it said it wouldn't,1,2,2
2020-05-12,Virgin Australia administrators move to re-offer credits for cancelled flights,1,1,1
2020-05-12,"UK gig economy workers exposed to virus, union warns",1,1,0
2020-05-12,'Our world is cancelled': How toy store The Entertainer is fighting to stay afloat,1,0,2
2020-05-12,"Extend furlough scheme or face spiralling job losses, Rishi Sunak told",1,0,1
2020-05-12,Easing lockdown: outdoor meetings just one of the back-to-work guidelines,1,1,2
2020-05-12,Nils Pratley on finance  Has Branson accepted only he can save Virgin Atlantic? Not entirely,1,2,1
2020-05-12,"P&O Ferries to cut 1,100 jobs – but owner to pay out £270m in dividends",1,0,2
2020-05-12,Aviation bosses raise 'serious concern' over UK quarantine plans,0,1,1
2020-05-12,Burger King and Starbucks branches to reopen for takeaways,1,1,2
2020-05-12,Carmaking starts up again as Bentley and Toyota workers return,1,1,1
2020-05-12,Richard Branson to sell $500m worth of Virgin Galactic shares,2,2,2
2020-05-12,Merkel intervenes in damaging row between Germany and Brussels,1,0,2
2020-05-12,Huge demand for bikes during lockdown set to grow further,1,1,1
2020-05-12,Business blog  Global shares fall as optimism fades on coronavirus lockdown easing – as it happened,1,2,2
2020-05-12,"Morrisons, Asda and Tesco cut petrol prices to less than £1 a litre",1,0,0
2020-05-11,'I'm a little frightened': Parisians edge their way out of lockdown,1,0,2
2020-05-11,"No hotel buffets when holidays resume, says tour operator Tui",1,1,2
2020-05-11,Mourners choosing simplified funerals during Covid-19 crisis,1,0,2
2020-05-11,The Guardian's Audio Long Reads  How the face mask became the world's most coveted commodity – podcast,2,1,2
2020-05-11,Cannes abandons 'physical' festival for 2020 but will select films for screening elsewhere,1,1,2
2020-05-11,"Disney reopens its Shanghai theme park, with many restrictions",2,1,1
2020-05-11,"Coronawashing: for big, bad businesses, it's the new greenwashing",1,0,2
2020-05-11,My working week  My working week: 'A 999 caller is hiding from someone with a shotgun',1,0,1
2020-05-11,Soaring drug prices could bar access to future coronavirus treatments,1,1,2
2020-05-11,Consumer champions  Airbnb insists on making a refund to a cancelled credit card,1,2,2
2020-05-11,Animals farmed  'Chaotic and crazy': meat plants around the world struggle with virus outbreaks,0,0,1
2020-05-11,Covid-19 investigations  Healthcare firm advised by Owen Paterson won £133m coronavirus testing contract unopposed,1,2,2
2020-05-11,"Trump is culpable in deaths of Americans, says Noam Chomsky",1,1,1
2020-05-11,Britons want quality of life indicators to take priority over economy,1,1,2
2020-05-11,'Recipe for chaos': union leaders sound warning over return to work,2,0,0
2020-05-11,Pubs fear disaster after being left out of plans to ease lockdown,1,0,0
2020-05-11,"We won't survive the lockdown without rent relief, say publicans",1,0,2
2020-05-11,My wedding anniversary reminds me of an unmentionable sadness: lost restaurants,1,0,2
2020-05-11,Lloyds rushes to fix flaw that stopped firms receiving Covid loans,1,0,2
2020-05-11,"Economics viewpoint  


  Unemployment due to Covid-19 is surely worth more than a footnote",2,1,2
2020-05-10,"Up to 43m Americans could lose health insurance amid pandemic, report says",1,0,2
2020-05-10,"Business leader  


  Andrew Bailey needs to be more convincing about the path to recovery",2,2,2
2020-05-10,Could lockdown herald an exciting new chapter for the book trade?,2,2,2
2020-05-10,"Hidden gems from the world of research  


  Working with women makes the world a better place",1,2,1
2020-05-10,"Under Trump, American exceptionalism means poverty, misery and death",1,0,2
2020-05-10,Observer business agenda  Foxtons becomes a self-preservation society as house sales drop off a cliff,1,0,2
2020-05-10,"Two-week quarantine will cripple us, aviation industry warns Boris Johnson",1,1,0
2020-05-10,Soaring government debt is now inevitable. It’s nothing to fear,1,1,2
2020-05-10,Expansion debate rumbles on amid hush over Britain’s biggest airports,1,1,2
2020-05-10,Jumbo jet sunset: coronavirus hastens the end of the Boeing 747,1,1,2
2020-05-10,Plan to ease England lockdown 'likely to be in line with Wales',1,2,2
2020-05-10,"Coronavirus shows British–EU solidarity vital, say ambassadors",1,2,2
2020-05-10,US job losses have reached Great Depression levels. Did it have to be that way?,2,0,1
2020-05-10,Ebay enjoys lockdown renaissance as buyers and sellers flock to site,1,2,2
2020-05-10,'Made for social distancing': drive-through takeaways urged to reopen,1,1,2
2020-05-10,Four causes for alarm in the US jobs figures – and one possible reason for hope,1,1,2
2020-05-10,UK garden centres prepare for sales surge to end lockdown disaster,1,0,1
2020-05-10,UK tourism industry hoping for easing of coronavirus lockdown,1,2,2
2020-05-10,Global stock markets rise as China-US trade tensions ease,1,1,1
2020-05-10,Virgin Money apologises and U-turns on credit card spending blocks,1,2,2
2020-05-08,Coronavirus has emptied public spaces – but it could reinvent the high street,1,1,2
2020-05-08,'Get a grip': Mervyn King warns of Covid-19 threat to UK economy,1,0,0
2020-05-08,20m Americans lost their jobs in April in worst month since Great Depression,1,0,0
2020-05-08,"Nils Pratley on finance  


  Forget the dividend, BT fibre investment is long overdue",1,0,2
2020-05-08,The Guardian's Audio Long Reads  ‘Feasting on fantasy’: my month of extreme immersion in Disney Plus – podcast,1,1,2
2020-05-08,Ohio urges employers to report workers fearful of returning to work,0,0,0
2020-05-08,A ‘new reality’: California takes cautious first steps in reopening plan,1,1,2
2020-05-08,Homebuyers 'plotting move to country' amid increased home working,1,2,1
2020-05-08,Rupert Murdoch gives up his bonus as News Corp loses US$1bn in three months,0,2,2
2020-05-08,UK lenders have granted nearly 1.2m payment holidays,1,2,2
2020-05-08,Government awarded school meal voucher contract without tender,1,2,1
2020-05-08,"Four in 10 pubs may soon close without extra support, says trade body",1,0,1
2020-05-08,US Nasdaq index recovers all of 2020's losses triggered by Covid-19,1,0,2
2020-05-08,"World tourism faces worst crisis since records began, says UNWTO",0,0,1
2020-05-08,Beware Tory narrative of a workshy public,1,1,2
2020-05-08,Business live  Bank of England warns UK faces historic recession; US jobless claims hit 3.1m - business live,1,0,2
2020-05-08,Uber banks on two-wheeled future with $170m stake in Lime scooter rental firm,1,1,2
2020-05-08,5G conspiracy theories fuel attacks on telecoms workers,1,0,1
2020-05-08,British Airways plans to resume some flights in July,1,1,2
2020-05-08,"UK unemployment to double and economy to shrink by 14%, warns Bank of England",1,0,0
2020-05-07,"US unemployment rises another 3m, bringing total to 33m since pandemic began",1,0,1
2020-05-07,Next to create new chain of upmarket beauty halls,1,2,2
2020-05-07,Mirror and Express owner reports 30% slump in revenues,1,1,2
2020-05-07,I made millions out of the last debt crisis. Now the wealthy stand to win again,2,1,1
2020-05-07,'First petri dish': Sundance film festival may have been Covid-19 incubator,2,2,2
2020-05-07,Bank of England offers hope amid Covid-19's grim economic spectacle,0,1,2
2020-05-07,JD Sports says blocking Footasylum merger is 'absurd' amid Covid-19 crisis,0,0,2
2020-05-07,Rear Windowflick: Berlin's DIY film screenings – in pictures,1,1,2
2020-05-07,BT suspends dividend to free up 5G and broadband investment,2,2,2
2020-05-07,Virgin Media and O2 owners confirm £31bn mega-merger in UK,1,1,2
2020-05-07,Don't expect a snapback for the UK economy after lockdown is lifted,1,1,1
2020-05-07,"Nils Pratley on finance  


  An abrupt end to the UK furlough scheme would be self-defeating",1,1,2
2020-05-07,"Five more Debenhams stores to shut for good with 1,000 jobs at risk",2,1,1
2020-05-07,Chancellor tells unions there will be no cliff-edge end to furlough,1,0,2
2020-05-07,Parts of UK economy 'on life support' since lockdown,1,2,2
2020-05-07,Ocado hit by protest vote against pay rise and bonus for directors,1,2,1
2020-05-07,'I cry every day': anxiety over plans to cut furlough scheme,1,0,2
2020-05-07,Business live  US payrolls suffer record fall; UK construction and German factories slump - as it happened,1,0,2
2020-05-07,Heathrow to carry out temperature checks on passengers,1,1,2
2020-05-07,Virgin Money suspends thousands of credit cards with no warning,1,2,2
2020-05-06,"Coronavirus threatens future of eurozone, Brussels warns",1,0,0
2020-05-06,"Small investors poured back into stock market in April, says data firm",1,1,2
2020-05-06,Coronavirus-hit Formula One to pay teams 100% of prize money,1,2,2
2020-05-06,Airbnb to make a quarter of its global workforce redundant,1,1,0
2020-05-06,Small firms secure £2bn in bounce-back loans in first 24 hours,1,2,2
2020-05-06,UK cinemas lobbying government for June reopening,1,1,2
2020-05-06,Virgin Money chief downplays impact of Branson bailout plea,1,1,0
2020-05-06,UK construction sector suffers its biggest slump on record,0,0,0
2020-05-06,ITV reveals scale of Covid-19 impact due to advertising losses,1,0,0
2020-05-06,Race and money  'I don't want to give up': black-owned businesses face hurdles in getting stimulus loans,1,1,2
2020-05-06,UK furloughed workers: tell us about your experiences,1,1,1
2020-05-06,‘Stop throwing us bare bones’: US union activism surges amid coronavirus,1,1,1
2020-05-06,Human rights in focus  Pollution causing birth defects in children of DRC cobalt miners – study,1,0,2
2020-05-06,"Your problems, with Anna Tims  Can I get health cover if I have to rebook my cancelled holiday?",1,0,2
2020-05-06,"UK's coronavirus recovery should have green focus, Johnson urged",1,1,2
2020-05-06,This is Europe  'There is a glimmer of hope': economists on coronavirus and capitalism,1,2,2
2020-05-06,Risk of 'dole queue' future for young people after Covid-19 crisis,1,0,1
2020-05-06,Disney takes $1.4bn hit as parks shuttered and production halted,1,1,1
2020-05-06,California sues Uber and Lyft for misclassifying drivers as contractors,1,1,2
2020-05-06,Global stock markets buoyed as Brent crude tops $30 a barrel,0,1,2
2020-05-05,The Guardian view on lifting the lockdown: not business as usual,0,1,2
2020-05-05,"Nils Pratley on finance  


  Virgin Atlantic job cuts were the only route to Treasury coffers",1,1,0
2020-05-05,Small firms hit by coronavirus could miss out on bounce-back loans,0,1,2
2020-05-05,Majority of UK businesses 'need less than a week' to restart,1,1,2
2020-05-05,Norwegian Cruise Line warns of 'substantial doubt' it will survive,1,0,0
2020-05-05,Eurostar backtracks over coronavirus refunds after complaints,1,0,2
2020-05-05,"Business live  Virgin Atlantic to cut 3,150 jobs; UK car sales tumble - as it happened",1,0,2
2020-05-05,"Amazon is cracking down on protesters and organizing, workers say",1,1,1
2020-05-05,Virgin Atlantic to axe a third of jobs and shut Gatwick operations,1,1,2
2020-05-05,Ocado faces shareholder revolt over £88m bonus payout,1,2,2
2020-05-05,Wizz Air announces plans to resume flights to Portugal and Greece,1,1,1
2020-05-05,UK online grocery sales likely to surge by a quarter amid lockdown,1,1,1
2020-05-05,McDonald's reveals full list of UK restaurants to reopen since lockdown,2,1,2
2020-05-05,Jolt to eurozone as German court warns against central bank stimulus,1,1,0
2020-05-05,"Brexit talks hurtling towards new crisis point, says Irish foreign minister",1,0,1
2020-05-05,UK's biggest peer-to-peer lender halves interest rates to prepare for defaults,1,2,2
2020-05-05,Use of public transport could be discouraged as lockdown ends – IFS,1,0,2
2020-05-05,Inflation collapses around the world amid coronavirus pandemic,1,0,2
2020-05-05,UK car sales plunge to lowest since 1946 amid coronavirus lockdown,1,0,0
2020-05-05,WeWork co-founder Adam Neumann sues SoftBank over $3bn deal,1,1,2
2020-05-04,Food deliveries to vulnerable in UK 'need better coordination',1,1,2
2020-05-04,UK government begins transatlantic trade talks with Washington,1,1,2
2020-05-04,"Nils Pratley on finance  


  Regulators should be on high alert for Virgin Media and O2 merger",1,2,2
2020-05-04,Nearly a quarter of British employees furloughed in last fortnight,1,1,2
2020-05-04,UK's plans to reopen workplaces: what are unions' concerns?,1,1,2
2020-05-04,The inside story of the UK's NHS coronavirus ventilator challenge,1,1,2
2020-05-04,Business live  Hong Kong falls deeper into recession; US factory orders tumble - as it happened,1,0,2
2020-05-04,Small firms inundate UK banks with coronavirus loan requests,0,1,2
2020-05-04,Watchdog investigates EY audit of scandal-hit NMC Health,1,1,2
2020-05-04,"When lockdown eases, don't rely on the goodwill of bosses to keep their staff safe",2,2,2
2020-05-04,Norwegian Air shareholders back £770m rescue plan,1,2,2
2020-05-04,Half of British adults 'felt anxious about Covid-19 lockdown',1,0,2
2020-05-04,Hotel Chocolat to reopen some UK stores for takeaway sales,1,1,2
